,headline,is_sarcastic
1509,GOP Quick To Point Out That Michael Cohen Was Merely RNC’s Deputy Finance Chairman,1
1510,Mueller Immediately Regrets Coercing Michael Cohen To Flip On Trump After Having To Spend Time With Him,1
1511,Ingenious Political Analyst Points Out Irony Of Melania Trump Speaking Out Against Cyber Bullying When Her Husband Donald Trump,1
1512,Trump Accuses Voters Of Meddling In Midterms,1
1513,Secretary Of Education Reveals She’s Forced To Use Own Salary On Yacht Supplies,1
1514,Michael Cohen Relieved To Remember It Illegal To Charge Lawyer With Crime,1
1515,Trump Locked Out Of White House After Accidentally Revoking Own Security Clearance,1
1516,Senate Republicans Promise There Will Be Plenty Of Time To Review Kavanaugh Writings When They Become Law Of Land,1
1517,Omarosa Searches Through Tapes Of Everyone Else In White House Using N-Word For One Of Trump,1
1518,Q Forced To Resign From Department Of Agriculture For Improper Filing Of Expense Reports,1
1519,Giuliani Demands Mueller Wrap Up Investigation And Imprison President By September,1
1520,Shy Congressman Wishes Other Lawmakers Would Include Him In Their Crimes,1
1521,Stephen Miller Desperately Searching For Next Fix After High Of Detained Children Starts Wearing Off,1
1522,Rick Gates Fondly Recalls Manafort Finding Him As Hapless Street Urchin And Teaching Him How To Pickpocket,1
1523,Russian Orphans Devastated After Realizing Trump Tower Meeting Not About Getting Them Adopted,1
1524,Backpedaling Trump Claims Eldest Son Would Probably Be Fine Doing 5 To 10 Years In Prison,1
1525,White House Reporters Warn Huckabee Sanders She Harming America And It’s Selling Like Fucking Hotcakes,1
1526,Angolan War Criminal Called In As Character Witness To Manafort Fraud Trial,1
1527,Ivanka Trump Distraught After Learning Detained Migrant Children Completely Without Sewing Machines,1
1528,Sessions Vows To Protect All Deeply Held Religious Bigotry,1
1529,‘New York Times’ Publisher Reveals Asking Trump To Decrease Anti-Media Rhetoric Except Against Those Fuckers At ‘The Washington Post’ ,1
1530,White House Press Corps Wishes Show Of Solidarity Over Banned Reporter Could Be For Better News Organization Than CNN,1
1531,"Trump Vindicated After Rest Of Leaked Recording Reveals Him Urging Racial Reconciliation, Calling For Interfaith Dialogue, Condemning Gender Inequality",1
1532,Huckabee Sanders Claims Playing Cohen Tape Backward Reveals Hidden Message Exonerating Trump From All Wrongdoing,1
1533,Michael Cohen Promises More Damaging Recordings Of Trump Already Public,1
1534,Confused Mueller Reminds Nation Russia Investigation Wrapped Up Months Ago,1
1535,Senate Passes Bipartisan Resolution Preventing Themselves From Stopping Trump,1
1536,"FBI Reveals Maria Butina Traded Sex In Exchange For All 62,984,828 Votes Trump Received In 2016",1
1537,Paul Ryan Worried History May Judge Him Harshly For Failure To Confront Tyrannical Food Stamp Abusers,1
1538,Mueller Reveals Russia Investigation Just Elaborate Sting To Nail Clinton Child Sex-Slavery Ring ,1
1539,Senate Leaders Warn It Too Early To Discuss Trump,1
1540,World Wonders What Trump Has On United States That’s Forcing Nation To Keep Him In Power,1
1541,Supporters Praise Trump For Upholding Traditional American Value Of Supporting Murderous Dictators For Political Gain,1
1542,GOP Leaders Move Goalposts On Opposing Trump To Him Being Filmed Masturbating On U.S. Flag In Arlington Cemetery,1
1543,Poll Finds 97% Of Americans Don’t Know Who Donald Trump Is,1
1544,Kavanaugh Nomination Falters After Washington Post Publishes Shocking Editorial Claiming He Forgot Daughter’s Piano Recital,1
1545,Peter Strzok Summoned Before Congress Again For Texts Calling Trey Gowdy ‘A Pissy Little Shithead’,1
1546,Stressed-Out Paul Ryan Uses Cheat Day To Indulge In One Bipartisan Vote,1
1547,Tearful Trump Admits NATO Alliance Closest Thing To Friendship He’s Ever Had,1
1548,Trump Demands NATO Allies Match U.S. Commitment To Prioritizing Military Spending Over Healthcare,1
1549,How Will Justice Kennedy’s Retirement Affect The Supreme Court?,1
1550,Everything You Need To Know About The Supreme Court Upholding Trump's Travel Ban,1
1551,Exasperated Huckabee Sanders Reminds Press Corps That Children Under 14 Can’t Feel Pain,1
1552,Political Scientists Baffled By Trump’s Ability To End Something He Had No Control Over Just Days Ago,1
1553,Stephen Miller Furious At ProPublica For Only Releasing 7-Minute Recording Of Immigrant Children Sobbing,1
1554,Jeff Sessions Argues Family Separations Only Happening Because Current Law Doesn’t Allow Him To Strangle Immigrants With Bare Hands,1
1555,Laura Bush Publishes Courageous Op-Ed Calling For Imprisonment Of Whoever Created ICE,1
1556,Sessions Defends Separating Immigrant Families By Citing Senate Confirmation Vote,1
1557,President’s Lawyers Move To Discredit Michael Cohen By Pointing Out History Of Committing Crimes For Trump,1
1558,Kid Who Mowed White House Lawn To Flip On Trump,1
1559,Trump Touts Success Of Singapore Summit After Securing $10 Billion Trade Deal To Sell Nuclear Warheads To North Korea,1
1560,World Leaders Hope Singapore Summit Will Lead To North Korea Becoming Normal Impoverished Country They Don’t Have To Think About,1
1561,Giuliani Says Kim Jong-Un Begged Like A Has-Been-Politician-Turned-Hack-Attorney Trying To Get A Job At The White House,1
1562,Scott Pruitt Claims Misappropriated EPA Funds Would Have Only Been Wasted On Dumb Shit Like Clean Water,1
1563,Bill Clinton Still Waiting For Personal Apology From Monica Lewinsky For Using Power As Intern To Exploit Him Sexually,1
1564,Bill Clinton Admits That Knowing What He Knows Now He Would Have Still Preyed On Women,1
1565,Rudy Giuliani Lays Out Legal Framework That Would Keep Him On TV For Next Couple Years,1
1566,Supreme Court Rules Gay Rights Do Not Extend To Dessert,1
1567,Timeline Of The Republican Party,1
1568,Pollster Informs George H.W. Bush That Dying So Soon After Wife Would Really Boost Favorability Rating,1
1569,Devin Nunes Receives $4.5 Million From Donor On Condition He’ll Just Retire On It And Never Show His Face Again,1
1570,Other 193 Countries Begin Insulting Mike Pence In Hopes Of Avoiding Future Meetings With Trump,1
1571,Jared Kushner Excited To Finally Visit White House After Gaining Security Clearance,1
1572,Senate Intelligence Committee Confirms From Testimony That Donald Trump Jr. Has No Knowledge,1
1573,The Russian Probe: Year One Of Robert Mueller Somehow Resisting The Urge To Gouge Out His Own Eyes,1
1574,Supreme Court Votes 7-2 To Legalize All Worldly Vices,1
1575,Trump Fascinated By Israeli Cultural Tradition Of Mass Slaughter Of Protesters,1
1576,AT&T CEO Regrets Hiring Cohen Instead Of Just Dropping A Ton Of Cash At Trump International Hotel Like Everyone Else,1
1577,The Pros And Cons Of Civility In Politics,1
1578,New Don Blankenship Campaign Ad Touts Jobs Created In Wake Of Upper Big Branch Mining Disaster,1
1579,"‘I Was The One Who Slept With Stormy Daniels,’ Says Sonny Perdue In Desperate Attempt To Serve As Trump’s Fall Guy",1
1580,NY Gubernatorial Race: Andrew Cuomo vs. Cynthia Nixon,1
1581,Russian Lawyer Admits To Repeatedly Informing Kremlin Of Trump Campaign’s Ineptitude,1
1582,Timeline Of The White House Correspondents’ Dinner,1
1583,Pence Unveils Campaign To Educate Teens About Dangers Of Premarital Eye Contact,1
1584,Trump Boys Beg Father To Nominate G.I. Joe Action Figure Cobra Commander For VA Secretary,1
1585,"Trump Suffering Horrible Indigestion After Eating Fresh, Well-Prepared State Dinner Meal",1
1586,"Emmanuel Macron Amused By Little Differences In French, American Islamophobia",1
1587,Most Shocking Revelations Of The Comey Memos,1
1588,"DNC Files Lawsuit Alleging Nation Should Never, Ever Stop Focusing On 2016 Election",1
1589,Mike Pompeo Defects To North Korea After Learning About Kim Jong-Un’s Torture Program,1
1590,Nation’s Liberals Not Sure What To Think After Hearing Special Counsel Has Waterboarded Every Suspect In Trump Investigation,1
1591,Congress Not Sure What It Did To Make Trump Think It Wouldn’t Roll Over For Whatever He Wants In Syria,1
1592,"Hannity Claims Relationship With Cohen Never Went Past Payment For Legal Advice, Defense Strategy In Criminal Cases",1
1593,Biggest Revelations From James Comey’s New Book,1
1594,U.S. Won’t Rule Out Escalating Defense-Sector Profits From Syria Conflict,1
1595,Comey Suddenly Realizes Entire Book Just A Subconscious Defense Mechanism To Hide His True Feelings,1
1596,Nation Confused After James Comey Dedicates Entire Memoir To In-Depth Retelling Of Martha Stewart Insider Trading Controversy,1
1597,Mike Pompeo Can’t Believe Senate Just Expects He’ll Answer Questions Without Being Tortured First,1
1598,"‘Look, Just Tell Us Who To Kill,’ Snaps U.S. General As Trump Enters 20th Minute Of Rambling Answer On Syria",1
1599,Aides Trying To Talk Trump Out Of Sending Associates To Break Into Watergate Office Complex ,1
1600,Congress Reassures Nervous Zuckerberg They Won’t Actually Do Anything About This,1
1601,Mark Zuckerberg Apologizes To Congress For Not Realizing Scope Of His Genius,1
1602,Congress Demands To Know How Facebook Got People To Give Up Their Civil Liberties Without A Fight,1
1603,Blood Drains From Mueller’s Face After Realizing Russia Investigation Might Go All The Way To White House,1
1604,"FBI Raids Michael Cohen’s Office To Get Closer Look At His Innovative, Thorough Legal Work",1
1605,John Bolton Arrives In Office Excited To See So Many Familiar Wars,1
1606,"Study Reveals 93% Of Americans Don’t Know Their Congressperson Truly, Utterly, The Way Only Two Souls Entwined Can",1
1607,EPA Rolls Back Emissions Standards To Increase Consumer Choice Over Type Of Apocalyptic Hellscape Earth Will Become,1
1608,Man Who Never Missed ‘Ally McBeal’ Back In The Day Joins Trump Legal Team,1
1609,John Bolton Warns War With North Korea Won’t Be Cakewalk Like Iraq,1
1610,Key 2018 Election Primaries To Watch,1
1611,Rick Perry Apologizes For Trying To Outdo Fellow Cabinet Members By Using $72 Million Of Taxpayer Funds On Lampshade,1
1612,"Donald Trump Jr. Divorce Leaves Confused, Heartbroken Nation Wondering Why Bad Things Happen To Good People",1
1613,Subpoenaed Trump Organization Financial Documents Reveal Company’s Only Holding Is Single Dairy Queen In New Jersey,1
1614,Exhausted Mueller Trying To Find Trump Organization Russia Documents Amid Thousands Of Harassment Lawsuits,1
1615,Gina Haspel Recalls Having To Torture More Prisoners Than Male Colleagues To Prove Herself,1
1616,Secretary Of State Fired After Inappropriately Weighing In On International Politics,1
1617,Betsy DeVos Argues Issue Of Guns In Schools Should Be Fully Left Up To Individual Shooters,1
1618,Wilbur Ross Shakes Self Awake After Briefly Dying During Cabinet Meeting,1
1619,Dozens Of Other Countries That Interfered In 2016 Election Annoyed Russia Getting All The Credit,1
1620,"Huckabee Sanders Warns Stormy Daniels’ Disclosures Just Steamy, Sexy Distraction From Real Issues",1
1621,Idea Of Doing Nothing Until Next Mass Shooting Quickly Gaining Traction In Congress,1
1622,Marco Rubio Still Rock-Hard Days After Being Publicly Humiliated On National Stage,1
1623,"‘Oh God, What Happened Last Night?’ Says Groggy Mike Pence After Waking Up In Same Bed As Wife",1
1624,Veteran Congressman Can Still Remember When Inaction On Gun Violence Actually Presented A Moral Dilemma,1
1625,John Kelly Apologizes For Assuming Everyone Would Ignore Abuse Allegations Like They Do In Military,1
1626,Congress Confused By $500 Million In Trump’s Budget Allocated For ‘Laser Stuff’,1
1627,Trump Announces Plan To Replace Food Stamps With New Low-Income Foraging Program,1
1628,Frustrated Hope Hicks Wishing She Could Find One Nice Guy In This Autocratic Personality Cult,1
1629,Report: Russia Managed To Penetrate Voter Databases In Order To Ensure Election Was Fair And Free Like The Loyal Allies They Are,1
1630,Congress Puts Aside Partisan Differences For Good Of Military Contractors,1
1631,Scott Pruitt Orders EPA Employees To Stay In Office Over Weekend While It’s Being Fumigated,1
1632,Guantánamo Inmates Cheer After Learning Trump Saved Their Home,1
1633,"FBI Warns Republican Memo Could Undermine Faith In Massive, Unaccountable Government Secret Agencies",1
1634,Lawyers Confirm Trump Willing To Answer All Of Sean Hannity’s Questions About Russia Collusion,1
1635,"‘We Must Restore Rule Of Law,’ Says Trump As Aides Pass Out Revolvers To Audience",1
1636,Senator Dick Durbin Forced To Watch State Of The Union Address From Home After Getting Ripped Off By Ticket Scalper,1
1637,Stephen Miller Rewards Self After Day Of Speechwriting With Trip To See Children In Local ICE Detention Center,1
1638,Poll Finds 78% Of Americans Would Vote For Liberty Bell,1
1639,"Trump Insists He Never Thought About Firing Mueller, Feeding Him To Pack Of Rabid Dogs, Mounting Head In Oval Office As Trophy",1
1640,"Cory Booker, Kamala Harris, Elizabeth Warren Assure Dreamers They’ll Never Stop Fighting For The 2020 Nomination",1
1641,Follow-Up Tests Confirm President Trump’s 19 Other Personalities Also Perfectly Healthy,1
1642,Huckabee Sanders Repeatedly Insists That President’s Footprints Created The Great Lakes,1
1643,"New Report Finds Adult Film Star May Have Paid Over $130,000 To Cover Up Sexual Encounter With Trump",1
1644,Paul Ryan Confident American People Will Warm Up To Tax Plan Once They Realize Life A Cruel And Meaningless Farce,1
1645,GOP Leaders Celebrate Decisive Win Over Americans,1
1646,Report: GOP Tax Bill Supported By Majority Of Americans Currently Suffocating Wealthy Benefactor With Pillow,1
1647,DNC Takes Out Full-Page Ad Thanking Alabama’s Working-Class White Voters,1
1648,Baffled DNC Plant Roy Moore Not Sure What Else He Could Have Done To Defame Republican Party,1
1649,Trump Dismisses Accusers As Women,1
1650,New GOP Tax Plan Requires Welfare Recipients To Apply For Each Individual Piece Of Food,1
1651,Al Franken: ‘I’m Deeply Sorry For My Hilarious Actions’,1
1652,"Trump Promises U.S. Will Continue To Recognize, Preserve Palestinians' Historic Refugee Camps",1
1653,Ryan Zinke Comes Out In Support Of Controversial Wildfire,1
1654,"New RNC Ad Endorses Roy Moore: ‘He’s A Scumbag, But He’s Our Scumbag’",1
1655,"Flynn Pleads Guilty To Lying To FBI, But, Worst Of All, Lying To Himself",1
1656,Speeding Democratic Campaign Buses Run Over 173 Iowans In Mad Dash To Get Fuck Out Of State,1
1657,DNC Offers Startup $500 Million To Develop Pencil That Can Accurately Record Election Results,1
1658,DNC Blames Iowa Caucus Problems On Single Fuck-Up Senior Citizen Volunteer,1
1659,Buttigieg: ‘My Record During My First Term As President Speaks For Itself’,1
1660,DNC Mulls Asking Donald Trump To Run As Democrat In Effort To Stop Sanders,1
1661,Report: Fighting Rising Tide Of Authoritarianism Sounds Like A Lot Of Work,1
